valid_time,Wind_Speed_10m_Mean_24h,Dew_Point_Temperature_2m_Mean_24h,Temperature_Air_2m_Max_24h,Temperature_Air_2m_Mean_24h,Temperature_Air_2m_Min_24h,Cloud_Cover_Mean_24h,Derived_Relative_Humidity_2m_Max_24h,Derived_Relative_Humidity_2m_Min_24h,Precipitation_Flux,ReferenceET_PenmanMonteith_FAO56,Solar_Radiation_Flux,Vapour_Pressure_Mean_24h,Vapour_Pressure_Deficit_at_Maximum_Temperature,latitude,longitude
18-09-2016,4.7968674,291.23297,303.1311,298.45956,293.72736,0.8539806,86.576775,44.474403,0.04,5.050052,1.71E+07,20.695951,21.688745,14,77.6
19-09-2016,4.9572597,291.87857,303.03085,298.8491,294.0949,0.9041696,87.16439,49.123272,0.1,4.9717274,1.71E+07,21.502611,20.638948,14,77.6
20-09-2016,4.7477603,292.5813,301.41342,297.23972,294.6573,0.94925946,87.98146,52.64054,4.35,4.1859016,1.49E+07,22.471334,15.911631,14,77.6
21-09-2016,4.5083647,293.58344,298.67334,295.78976,293.98285,0.9543184,97.56964,71.655106,7.98,2.3575487,7.86E+06,23.782795,8.896004,14,77.6
22-09-2016,5.4039164,292.70715,300.11295,296.80746,293.9492,0.92060304,92.609406,63.946087,4.47,3.7040167,1.34E+07,22.57073,13.005255,14,77.6
23-09-2016,5.574829,292.57834,299.9701,296.62308,294.95105,0.9536604,88.26789,59.24975,2.61,3.8984756,1.34E+07,22.425604,12.853216,14,77.6
24-09-2016,5.912407,292.75806,298.57742,296.11993,294.48047,0.9336503,89.92128,70.234406,3.3,2.9764302,9.08E+06,22.66432,9.828981,14,77.6
25-09-2016,5.357765,293.14218,301.9299,297.24283,294.13422,0.83051175,94.06563,59.093403,0.76,4.1648707,1.46E+07,23.166039,16.384071,14,77.6
26-09-2016,3.8032799,294.2102,302.3355,297.57404,294.70114,0.9415179,97.03637,60.56723,1.78,3.7406693,1.43E+07,24.693464,15.79476,14,77.6
27-09-2016,3.2886794,294.45026,300.79,297.56778,294.7289,0.9369261,98.308624,68.43981,5.74,3.0541475,1.22E+07,25.024586,11.98962,14,77.6
28-09-2016,2.9651182,294.4879,301.5247,297.74167,294.91528,0.9371651,97.419975,64.87422,2.87,3.1625981,1.25E+07,25.086187,13.545656,14,77.6
29-09-2016,3.450362,294.00385,303.4678,298.0469,294.72757,0.923151,95.659,53.64356,1.57,4.3687534,1.76E+07,24.363878,18.846403,14,77.6
30-09-2016,3.7370024,293.33197,302.4438,298.2,294.67834,0.9484992,92.48135,54.883717,1.1,4.3768516,1.77E+07,23.424059,17.317842,14,77.6
01-10-2016,3.5712519,291.92587,301.60626,298.01767,294.3301,0.87105805,86.19589,54.272354,0.04,4.0790567,1.52E+07,21.532454,17.282732,14,77.6
02-10-2016,2.8466127,291.64297,303.0369,298.30414,293.6803,0.42018884,89.801865,50.153446,0.02,4.5788913,1.91E+07,21.18901,20.967163,14,77.6
03-10-2016,1.7760803,291.8159,303.2334,298.75928,293.93915,0.30762795,91.087234,48.098843,0.19,4.365461,2.00E+07,21.41351,21.220543,14,77.6
04-10-2016,2.6097982,291.19427,302.98267,298.69675,295.06787,0.33982882,85.62134,47.39253,0.08,4.7005243,1.94E+07,20.62154,21.403572,14,77.6
05-10-2016,3.2002494,290.57495,304.28378,299.02277,293.8291,0.46345532,84.52393,42.739925,0,5.201589,2.04E+07,19.893423,25.375826,14,77.6
06-10-2016,3.3816826,289.9433,304.6624,299.18524,293.78894,0.86826795,79.51772,39.071175,0,5.513657,2.11E+07,19.129175,27.124083,14,77.6
07-10-2016,3.0791628,289.82452,303.65405,298.80603,293.486,0.8978991,85.36249,39.352337,0,5.1883106,2.11E+07,19.048733,24.62418,14,77.6
08-10-2016,3.9536736,291.48267,303.16055,298.70813,294.09564,0.9361363,86.09774,46.456516,0.11,4.9792376,1.90E+07,20.969242,21.487118,14,77.6
09-10-2016,4.4822907,292.25446,303.58948,298.21643,293.79272,0.8892634,90.9084,48.948044,0.91,4.729958,1.66E+07,21.973389,21.538635,14,77.6
10-10-2016,4.2954984,293.18167,303.35443,298.01532,293.87036,0.8572208,95.838326,51.8973,0.91,4.4153595,1.64E+07,23.205114,19.725615,14,77.6
11-10-2016,2.9290955,292.88873,304.4074,298.36743,294.4619,0.9357173,90.75661,50.066685,5.2,4.7445483,1.95E+07,22.806227,22.78229,14,77.6
12-10-2016,1.7849178,292.78555,303.6315,299.22568,294.2949,0.7320905,93.32552,50.89016,0.8,3.95062,1.73E+07,22.71074,20.905945,14,77.6
13-10-2016,1.7037091,289.76025,305.25763,299.92667,295.35312,0.59982824,88.559845,36.925766,0.26,4.7686267,2.07E+07,19.155823,28.6819,14,77.6
14-10-2016,2.5689893,286.09683,305.10217,299.4443,294.44308,0.43303433,70.819725,31.475943,0,5.6300488,2.24E+07,15.290158,32.12925,14,77.6
15-10-2016,2.4331348,282.9677,305.41785,299.00684,292.559,0.09951639,61.573097,25.129253,0,5.777866,2.38E+07,12.627316,35.644863,14,77.6
16-10-2016,2.467654,284.19666,305.32666,298.79846,291.515,0.08888834,63.927956,26.19849,0,5.6485715,2.35E+07,13.554103,34.470394,14,77.6
17-10-2016,2.0388854,285.01874,304.95538,299.05673,292.39005,0.22446668,62.96189,29.567274,0,5.285055,2.33E+07,14.1978655,32.82949,14,77.6
18-10-2016,1.998093,285.33926,304.94507,299.2515,292.27484,0.12393815,64.12833,30.216328,0,5.1815186,2.29E+07,14.464302,32.535603,14,77.6
19-10-2016,1.927029,285.33664,305.34705,299.54724,293.24045,0.28521386,60.385956,29.532576,0,5.2351036,2.31E+07,14.451979,33.627785,14,77.6
20-10-2016,2.045714,284.7955,305.18387,299.19827,292.41397,0.6968791,62.3244,28.760422,0,5.1493344,2.20E+07,14.020393,33.618458,14,77.6
21-10-2016,2.3428752,283.17368,304.89355,299.09094,292.1835,0.6140299,61.405243,26.244831,0,5.506125,2.32E+07,12.751345,34.111702,14,77.6
22-10-2016,2.1653137,282.56897,304.7034,298.8638,292.3311,0.61115134,61.555458,24.624495,0,5.341177,2.28E+07,12.287772,34.07311,14,77.6
23-10-2016,2.4940372,282.6569,304.62885,298.34396,291.6657,0.44007447,59.0696,25.733017,0,5.573708,2.32E+07,12.293931,33.871334,14,77.6
24-10-2016,2.2655382,283.89587,304.4657,299.02625,292.6152,0.89542526,57.681255,28.218454,0,5.2717757,2.22E+07,13.220717,32.518997,14,77.6
25-10-2016,2.0038106,284.10123,304.6609,299.60535,295.25455,0.6070374,54.623123,28.270674,0,5.001837,2.03E+07,13.379702,32.869553,14,77.6
26-10-2016,2.3114927,284.9032,304.54138,298.74802,293.03067,0.49078164,65.580894,30.039192,0,5.2274656,2.18E+07,14.088146,31.84856,14,77.6
27-10-2016,2.4406984,284.63358,304.63666,299.1042,292.40353,0.45616937,68.31702,29.349133,0,5.249618,2.13E+07,13.906058,32.279682,14,77.6
28-10-2016,2.2328649,283.35373,305.07462,299.0343,292.39963,0.52664775,64.14249,26.292368,0,4.996773,1.93E+07,12.831063,34.514545,14,77.6
29-10-2016,2.4550908,291.4686,303.75156,298.4416,294.1963,0.6505428,84.42776,47.947456,4.49,4.0248623,1.57E+07,21.201529,22.715315,14,77.6
30-10-2016,3.0577288,292.23035,304.36032,299.0676,294.33936,0.84265536,87.77274,45.532833,0.6,4.676282,1.88E+07,21.937696,23.528986,14,77.6
31-10-2016,3.1655169,292.5697,302.08057,298.0623,294.2267,0.69727594,90.26889,53.028225,0.74,4.119329,1.75E+07,22.350441,17.545902,14,77.6
01-11-2016,3.145766,292.0454,302.29507,298.21017,294.06616,0.32863823,94.16047,50.8368,0.76,4.122054,1.68E+07,21.711298,18.68255,14,77.6
02-11-2016,2.7173736,291.4092,302.36435,298.10492,293.7018,0.69634944,86.711845,49.72972,0.25,4.1804934,1.79E+07,20.86732,19.688345,14,77.6
03-11-2016,2.5309575,291.3161,303.71713,298.92984,294.21637,0.6897357,88.641235,44.112522,0.13,4.413541,1.84E+07,20.818031,23.012554,14,77.6
04-11-2016,2.384582,288.19705,304.30026,299.15997,294.6519,0.54209536,75.51668,36.072178,0,4.8018026,1.93E+07,17.323534,27.988165,14,77.6
05-11-2016,2.387539,285.0767,304.2257,298.18286,293.42673,0.5252027,66.341835,30.935297,0,5.1995,2.19E+07,14.206362,30.91358,14,77.6
06-11-2016,1.6435246,284.00803,304.22977,298.04218,291.63977,0.5931113,62.7362,28.813803,0,4.6275907,2.19E+07,13.306938,31.823425,14,77.6
07-11-2016,2.1392891,284.85153,303.4462,297.96506,292.2132,0.2792947,62.336952,31.865093,0,4.657002,1.98E+07,14.035407,29.121475,14,77.6
08-11-2016,2.5946372,281.7312,303.02765,296.7556,291.10583,0.50567037,72.32101,26.486603,0,5.2268643,2.22E+07,11.796093,30.337704,14,77.6
09-11-2016,2.3450966,281.41678,302.4226,295.9473,289.69943,0.284912,84.51714,26.784353,0,4.9260817,2.22E+07,11.645161,29.047012,14,77.6
10-11-2016,2.3989906,281.26465,302.47293,295.92844,289.2127,0.075597964,67.16754,26.492607,0,4.918953,2.18E+07,11.273994,29.536438,14,77.6
11-11-2016,2.2963648,282.83096,302.8906,296.7231,289.8612,0.0749803,65.306854,28.752583,0,4.814145,2.14E+07,12.389028,29.414387,14,77.6
12-11-2016,2.3502588,286.32507,303.0858,297.5366,291.08704,0.32966337,75.6736,35.837337,0,4.609265,2.02E+07,15.329439,26.945204,14,77.6
13-11-2016,2.9844592,290.53644,304.72626,298.48337,293.00604,0.32219306,85.68171,38.7386,0.12,4.8589134,1.98E+07,19.872744,26.54825,14,77.6
14-11-2016,2.4403384,292.2783,304.62372,299.1208,294.69855,0.4845939,86.11983,43.7008,2.16,4.3187666,1.79E+07,21.991571,24.160265,14,77.6
15-11-2016,2.820375,289.72794,305.07965,299.53116,294.93674,0.8035203,82.15937,34.50959,0.02,4.9848785,1.93E+07,18.96254,28.396526,14,77.6
16-11-2016,3.5913446,291.14343,304.52625,298.97797,293.9562,0.34291998,84.81117,40.181942,0.18,4.9774914,1.91E+07,20.576567,25.320684,14,77.6
17-11-2016,3.981902,292.37918,301.92413,297.33728,294.38464,0.5473334,88.823166,52.00513,1.31,4.1041813,1.60E+07,22.108969,17.427923,14,77.6
18-11-2016,3.2172217,289.7617,301.80228,296.62683,292.28253,0.72317094,96.02498,42.17215,0.01,4.2423267,1.77E+07,18.991795,20.267067,14,77.6
19-11-2016,2.6503935,288.56906,301.44,296.26846,291.51492,0.8887698,97.09469,40.662395,0,4.2629614,1.95E+07,17.67228,20.770008,14,77.6
20-11-2016,2.7795992,287.14838,303.3053,296.53088,290.79718,0.6517365,93.97689,32.025784,0,4.7813315,2.07E+07,16.273863,26.536215,14,77.6
21-11-2016,3.0544286,286.03076,303.19376,296.39957,290.7454,0.7071053,82.2937,31.192144,0,4.9835377,2.05E+07,15.07104,27.466228,14,77.6
22-11-2016,2.583953,283.16183,303.38663,296.287,289.6199,0.74760336,84.22312,26.097168,0,4.9105673,2.09E+07,12.7208395,30.28912,14,77.6
23-11-2016,2.8482616,283.53818,303.43567,296.58688,289.51376,0.25021034,76.30201,28.280966,0,5.076595,2.11E+07,12.916785,30.214092,14,77.6
24-11-2016,2.9235728,283.4162,303.08136,296.24203,289.7539,0.06830684,73.1841,24.674786,0,5.103222,2.14E+07,12.878282,29.38562,14,77.6
25-11-2016,3.115903,283.55438,302.91458,296.2232,290.27753,0.06768918,77.43075,25.856003,0,5.203041,2.13E+07,12.976846,28.884228,14,77.6
26-11-2016,2.6121986,281.86896,303.12543,295.86688,289.1112,0.48255247,79.38831,26.58535,0,4.939325,2.12E+07,11.832901,30.53799,14,77.6
27-11-2016,2.2157438,280.9411,303.8578,295.52206,287.56186,0.69864917,71.51411,23.936342,0,4.686708,2.05E+07,10.970441,33.213486,14,77.6
28-11-2016,2.2591176,280.29614,304.78928,296.5251,288.8239,0.7240377,59.465042,21.721834,0,4.9346414,2.11E+07,10.553071,36.034023,14,77.6
29-11-2016,2.4287395,282.47272,303.3547,296.0375,288.48218,0.67120904,71.11366,27.330368,0,4.705317,2.03E+07,12.11663,30.814789,14,77.6
30-11-2016,2.6845696,283.98874,302.45963,295.84265,289.15277,0.8367677,71.89855,30.347128,0,4.643302,1.98E+07,13.250144,27.528988,14,77.6
01-12-2016,3.632725,286.08942,301.6917,295.80508,289.68994,0.8792877,79.29726,36.710697,0.57,4.6745167,1.84E+07,15.13369,23.874367,14,77.6
02-12-2016,3.7711608,291.70557,300.3291,295.63837,291.71515,0.7853433,99.94002,59.242268,4.34,2.9488955,1.06E+07,21.262117,14.767637,14,77.6
03-12-2016,3.8145344,291.97128,299.29013,295.807,292.9591,0.70424753,94.03754,59.166256,1.51,3.0090797,1.20E+07,21.605915,12.287956,14,77.6
04-12-2016,3.1445408,292.03354,301.57703,296.6267,292.84134,0.7672852,95.095985,50.607582,0.47,3.3033705,1.28E+07,21.701044,17.048346,14,77.6
05-12-2016,2.4830258,291.29352,302.3184,297.05786,292.84393,0.41551057,95.68932,48.11984,0.3,3.7266128,1.63E+07,20.760393,19.687857,14,77.6
06-12-2016,3.1790597,288.26044,301.1805,295.9068,291.62527,0.42521212,92.84358,37.760742,0,4.200207,1.76E+07,17.343256,20.523268,14,77.6
07-12-2016,2.6437936,287.81662,301.86023,295.40045,289.06354,0.68444663,94.08805,37.70569,0,4.0845027,1.88E+07,16.796516,22.594357,14,77.6
08-12-2016,2.045779,287.07663,302.3565,296.21075,290.76254,0.556239,88.5183,38.712105,0,4.1026354,1.94E+07,16.123844,24.41346,14,77.6
09-12-2016,2.5208778,280.1715,303.2507,295.8753,289.20862,0.8357628,62.359627,23.510422,0,4.8663273,2.04E+07,10.581362,32.09501,14,77.6
10-12-2016,2.4906058,277.71625,300.72052,294.56274,289.51926,0.8345974,46.792503,22.955797,0,4.6869445,1.99E+07,8.925749,27.93855,14,77.6
11-12-2016,2.451856,280.61014,301.06622,295.09915,287.3628,0.7894377,63.79245,27.48767,0,4.4233546,1.99E+07,10.715348,26.899971,14,77.6
12-12-2016,4.2736073,287.26672,299.28897,294.5876,291.34518,0.91418934,77.08964,44.093624,10.59,3.7184367,1.12E+07,16.572363,17.319185,14,77.6
13-12-2016,4.696102,292.3096,296.01117,293.46463,291.1232,0.89733696,100,79.66339,18.8,1.2359812,3.54E+06,22.072428,5.786907,14,77.6
14-12-2016,3.2981367,290.33255,299.8882,295.76343,292.5484,0.5704031,94.0462,50.66433,0.03,3.3800662,1.34E+07,19.653276,15.456213,14,77.6
15-12-2016,3.0262644,290.49216,301.29623,296.15918,291.87335,0.40391803,91.68392,48.42543,0.01,3.8888981,1.75E+07,19.790344,18.332012,14,77.6
16-12-2016,3.1331382,291.00928,301.27332,296.22687,292.5666,0.380213,90.71644,49.754677,0.4,3.6924014,1.56E+07,20.402119,17.669449,14,77.6
17-12-2016,2.6087685,289.32843,301.7709,296.16528,291.7919,0.27111867,94.258286,42.682823,0,4.065489,1.86E+07,18.478527,20.709034,14,77.6
18-12-2016,2.6824133,287.79065,301.64908,295.73608,290.10654,0.54725647,91.11234,37.34269,0,4.237898,1.98E+07,16.78512,22.126616,14,77.6
19-12-2016,2.7682455,286.8842,301.98483,295.2808,289.0419,0.20088986,96.31241,34.1258,0,4.3674273,2.02E+07,15.887239,23.788797,14,77.6
20-12-2016,2.6436632,286.55652,301.79108,295.0953,288.76556,0.51467687,93.39161,33.299683,0,4.318702,2.04E+07,15.611913,23.621471,14,77.6
21-12-2016,1.793151,288.09396,302.90906,295.95248,289.64908,0.112632625,93.778984,39.929108,0,3.9790957,2.00E+07,17.088871,24.758911,14,77.6
22-12-2016,1.847421,283.11984,303.4436,295.50452,289.19153,0.34247488,82.105286,23.929987,0,4.306316,2.07E+07,12.692227,30.45824,14,77.6
23-12-2016,2.0068982,280.735,303.13196,294.7961,286.659,0.056925368,80.86967,24.397161,0,4.3912444,2.08E+07,10.805599,31.58117,14,77.6
24-12-2016,2.4592893,279.54367,303.11035,294.7325,286.71335,0.36759487,81.279175,20.986485,0,4.7685566,2.08E+07,10.069783,32.26448,14,77.6
25-12-2016,2.5030384,281.7102,303.57965,295.4397,287.51532,0.05436627,83.95574,22.249266,0,4.7922287,2.09E+07,11.522454,31.965134,14,77.6
26-12-2016,2.757578,283.22757,302.86572,295.3782,288.0565,0.05320086,86.11021,26.628378,0,4.7706566,2.06E+07,12.639029,29.10467,14,77.6
27-12-2016,3.315176,284.47562,302.90344,295.75726,288.23767,0.0586598,80.03387,28.627878,0,4.9939556,2.06E+07,13.653125,28.181149,14,77.6
28-12-2016,3.1695526,284.87662,302.50418,295.47806,289.03964,0.15685752,85.56566,29.70273,0,4.875996,2.06E+07,13.965764,26.918251,14,77.6
29-12-2016,3.1186154,285.94138,301.32935,295.004,288.9536,0.053759243,91.52563,35.83842,0,4.548621,2.05E+07,14.934489,23.261337,14,77.6
30-12-2016,3.034825,285.82166,301.60983,294.93518,289.20023,0.051508974,90.80609,34.61911,0,4.589535,2.05E+07,14.821229,24.002007,14,77.6
31-12-2016,2.9944086,285.13647,301.48032,294.99347,289.37698,0.07861066,90.36189,31.763039,0,4.648724,2.07E+07,14.219048,24.313381,14,77.6
01-01-2017,2.3526447,284.29166,302.69415,295.47156,288.77893,0.06833172,93.335815,25.11654,0,4.5070696,2.08E+07,13.572204,27.761574,14,77.6
02-01-2017,2.5946214,283.94516,302.8321,296.26312,290.4371,0.067206584,95.46814,28.504282,0,4.7415986,2.06E+07,13.473991,28.189075,14,77.6
03-01-2017,2.6177049,282.69678,302.81717,295.95053,289.2748,0.17397007,74.08113,28.61493,0,4.8004413,2.06E+07,12.1418,29.485535,14,77.6
04-01-2017,2.312604,284.26666,302.68634,295.9807,289.41977,0.27793556,78.355934,30.382265,0,4.5030265,2.05E+07,13.414634,27.90057,14,77.6
05-01-2017,2.4194775,283.8128,302.27582,295.69415,289.71432,0.050633393,83.480934,31.153278,0,4.577364,2.07E+07,13.154355,27.194603,14,77.6
06-01-2017,2.3882911,283.45624,302.82065,295.52954,288.93704,0.04950826,93.09367,26.77411,0,4.62651,2.09E+07,12.899051,28.736622,14,77.6
07-01-2017,2.484644,284.75232,302.6349,295.67422,289.03223,0.066331,92.1864,31.46656,0,4.585953,2.08E+07,13.895498,27.297506,14,77.6
08-01-2017,3.0110557,285.0093,302.63797,295.86792,289.6232,0.0557835,85.087364,31.51206,0,4.891895,2.09E+07,14.102226,27.098103,14,77.6
09-01-2017,2.4639783,282.75192,302.3556,296.1043,290.2484,0.080355726,74.454895,29.09836,0,4.7310705,2.08E+07,12.202091,28.333076,14,77.6
10-01-2017,1.8347772,283.65576,302.70032,296.68234,290.60837,0.21367317,73.23804,30.719545,0,4.270362,2.01E+07,12.902838,28.445616,14,77.6
11-01-2017,2.2033782,284.16968,303.0797,297.08228,291.30804,0.2799492,74.31036,30.007853,0,4.351788,1.79E+07,13.399459,28.860435,14,77.6
12-01-2017,2.434834,284.78867,302.76807,296.74887,290.22977,0.27111486,80.026405,32.360638,0,4.5399094,1.96E+07,13.883406,27.62654,14,77.6
13-01-2017,3.1927018,286.94644,302.67453,296.40613,291.85373,0.5192541,79.188194,34.81787,0,4.5058527,1.61E+07,15.882814,25.404325,14,77.6
14-01-2017,3.4051585,284.99405,302.5427,296.22482,291.6519,0.50524,71.15101,30.96482,0,5.0443697,1.86E+07,14.051629,26.923222,14,77.6
15-01-2017,3.4893243,285.10013,301.67358,295.582,290.0662,0.21459128,81.22943,34.162663,0,5.0650153,2.12E+07,14.1474695,24.819603,14,77.6
16-01-2017,2.8479362,284.5525,301.67896,295.3799,289.54266,0.06356489,93.88176,30.43865,0,4.789432,2.14E+07,13.744316,25.234894,14,77.6
17-01-2017,3.216537,283.1198,301.96075,295.47046,289.20938,0.046164762,83.84632,27.160904,0,5.141874,2.16E+07,12.518748,27.10204,14,77.6
18-01-2017,3.9954462,281.54083,301.66843,295.09225,289.29294,0.046164762,69.38273,23.09978,0,5.723759,2.21E+07,11.271263,27.684166,14,77.6
19-01-2017,3.7008662,285.73013,300.44864,294.2901,287.91562,0.2386264,91.09417,40.16022,0,4.5009713,1.90E+07,14.70297,21.579895,14,77.6
20-01-2017,3.732804,286.84195,301.74878,295.34424,288.18948,0.22122627,95.46266,40.036644,0,4.7116017,1.99E+07,15.769075,23.368254,14,77.6
21-01-2017,4.069843,288.00406,302.29132,296.61603,291.1635,0.39141688,86.78754,41.832016,0.01,4.39834,1.37E+07,17.038475,23.346607,14,77.6
22-01-2017,3.565224,284.922,303.67905,296.88467,291.17453,0.17443392,86.33058,25.966139,0,5.44222,1.99E+07,14.103391,29.63195,14,77.6
23-01-2017,3.5866413,285.7321,302.30875,296.24197,289.61804,0.58360994,79.05667,36.011166,0,5.155074,2.12E+07,14.698224,25.727512,14,77.6
24-01-2017,3.9447217,285.34995,303.14032,296.7169,290.41742,0.26667586,73.45856,33.22917,0,5.611661,2.14E+07,14.337841,28.069267,14,77.6
25-01-2017,3.850411,285.8382,302.68478,296.5168,290.45566,0.4420059,78.42409,32.181416,0,5.2020926,1.91E+07,14.803307,26.508202,14,77.6
26-01-2017,2.081639,289.98404,302.0315,295.173,291.82132,0.77498674,90.144264,39.629124,8.36,3.1827188,1.22E+07,19.367344,20.415928,14,77.6
27-01-2017,2.492323,291.8044,300.26685,296.274,292.42133,0.79383147,97.72111,58.039993,0.98,2.8533342,1.16E+07,21.52965,14.368895,14,77.6
28-01-2017,3.2291493,290.83435,301.93332,297.03018,293.0848,0.6547972,95.09703,46.995266,0.36,3.858739,1.45E+07,20.304081,19.253853,14,77.6
29-01-2017,3.1137974,288.44626,304.04935,297.8707,291.37424,0.18084061,93.98337,33.007168,0,5.064267,2.10E+07,17.526085,27.143063,14,77.6
30-01-2017,2.8915715,285.25488,303.8942,297.63113,291.6707,0.04382831,86.51234,26.671072,0,5.3635163,2.22E+07,14.463175,29.812632,14,77.6
31-01-2017,3.0707996,282.9774,305.03918,297.80603,291.26492,0.043559752,88.49456,19.822245,0,5.816615,2.27E+07,12.757093,34.49373,14,77.6
01-02-2017,2.9449267,278.61255,305.2863,297.53094,290.5511,0.043559752,72.80199,12.881403,0,6.0165577,2.31E+07,9.522874,38.392307,14,77.6
02-02-2017,3.374986,281.05872,304.9477,297.5559,290.26764,0.043331474,71.74461,17.018456,0,6.1777534,2.31E+07,10.926619,36.08026,14,77.6
03-02-2017,3.0811572,282.81876,303.72256,297.07465,290.28067,0.043331474,84.48126,21.27861,0,5.6601386,2.29E+07,12.284989,31.5592,14,77.6
04-02-2017,2.9973671,283.0053,303.4019,297.01523,290.24646,0.043062918,81.86656,21.409567,0,5.555313,2.29E+07,12.417793,30.62976,14,77.6
05-02-2017,3.017118,278.74783,304.69205,297.1339,290.18042,0.043103192,75.808754,13.296948,0,6.0408583,2.35E+07,9.622859,36.7082,14,77.6
06-02-2017,2.5966651,280.82513,304.53558,296.87555,289.60254,0.042834636,71.82774,19.276825,0,5.57412,2.32E+07,10.716686,35.20491,14,77.6
07-02-2017,2.8166854,279.8866,305.3042,298.0651,290.33588,0.042874914,62.93674,20.184452,0,5.939466,2.33E+07,10.000893,37.96276,14,77.6
08-02-2017,3.2273693,278.91104,305.85934,298.33173,291.3799,0.042874914,58.627266,14.848264,0,6.4758124,2.36E+07,9.381771,40.105427,14,77.6
09-02-2017,2.9735813,280.51242,305.43085,298.0754,290.96957,0.04264663,62.59836,19.922222,0,6.122691,2.35E+07,10.388168,37.919422,14,77.6
10-02-2017,3.1721847,276.4561,305.80383,298.16595,290.88547,0.042686906,52.956833,14.942952,0,6.547056,2.38E+07,7.9443784,41.388588,14,77.6
11-02-2017,2.7836695,278.2664,305.343,297.49722,289.98334,0.042686906,71.43494,12.673648,0,6.059627,2.41E+07,9.284269,38.7845,14,77.6
12-02-2017,3.161125,280.91827,304.4572,296.95966,289.72705,0.042727184,77.2822,16.32533,0,6.0900235,2.40E+07,10.878632,34.83905,14,77.6
13-02-2017,3.7388499,284.2696,303.5521,296.93982,289.92584,0.04335548,84.50866,27.542551,0,6.0373487,2.38E+07,13.372769,30.046349,14,77.6
14-02-2017,3.8128705,287.00516,304.34106,297.92834,290.94266,0.10674231,93.07056,32.414955,0,5.8333993,2.24E+07,15.969385,29.44755,14,77.6
15-02-2017,4.032515,283.60257,304.33643,298.08447,291.61966,0.052818123,74.2352,24.899052,0,6.540367,2.37E+07,12.814067,32.59089,14,77.6
16-02-2017,3.9684763,280.9945,303.68674,297.31265,291.1751,0.042579453,54.080433,22.702238,0,6.6640253,2.42E+07,10.702939,33.051617,14,77.6
17-02-2017,3.7462504,281.98694,303.93387,297.57193,290.65607,0.042619728,56.752384,25.58755,0,6.427342,2.40E+07,11.447164,32.928925,14,77.6
18-02-2017,3.5786705,282.60043,305.21735,298.4782,290.98624,0.042619728,67.89857,23.258127,0,6.5339675,2.41E+07,11.899955,35.829056,14,77.6
19-02-2017,2.8093674,281.64175,305.3476,298.53125,291.07428,0.7493374,68.77366,22.722515,0,6.024235,2.36E+07,11.230365,36.850903,14,77.6
20-02-2017,2.2403333,279.55664,307.2245,299.23123,290.87436,0.43330014,61.28387,17.628765,0,5.9096503,2.42E+07,9.830765,43.582855,14,77.6
21-02-2017,2.9439313,281.28326,307.74136,299.8749,292.52997,0.33226416,64.025856,18.14077,0,6.604069,2.42E+07,11.194112,43.775173,14,77.6
22-02-2017,2.6905193,281.88345,308.69214,301.3624,293.5895,0.04278083,64.482185,18.305162,0,6.5512595,2.43E+07,11.540991,46.392677,14,77.6
23-02-2017,3.2573476,281.65897,308.3998,301.36856,293.3242,0.042821106,63.996975,18.03541,0,7.041159,2.44E+07,11.31495,45.69289,14,77.6
24-02-2017,3.6667411,280.7003,308.83804,301.40295,293.33267,0.04286138,64.340706,12.068661,0,7.5648603,2.48E+07,10.700804,47.699844,14,77.6
25-02-2017,3.0552485,282.75327,307.98956,300.87476,293.20325,0.08514257,66.94188,17.95364,0,6.789615,2.47E+07,12.1254015,43.604755,14,77.6
26-02-2017,3.2647483,283.97702,306.52164,299.9623,293.4926,0.45522484,73.392944,18.946722,0,6.6784945,2.47E+07,13.230011,38.129593,14,77.6
27-02-2017,3.9788668,282.59592,306.17767,299.6758,293.13666,0.86128336,71.86038,17.613533,0,7.103095,2.35E+07,12.052186,38.32744,14,77.6
28-02-2017,3.862224,279.9577,306.7395,299.38412,291.3873,0.52897114,62.847416,15.86256,0,7.4159207,2.53E+07,9.9687805,42.020046,14,77.6
01-03-2017,4.0717235,279.82825,306.90036,299.73724,292.166,0.8633457,58.86618,15.385891,0,7.6375613,2.50E+07,9.822473,42.63524,14,77.6
02-03-2017,2.976278,276.486,306.05054,299.1903,291.71036,0.75973994,58.212097,10.775154,0,6.775811,2.56E+07,7.960841,42.060696,14,77.6
03-03-2017,2.5124514,282.69815,307.73862,300.35904,291.52856,0.37603295,71.324005,16.251648,0,6.3046603,2.49E+07,12.234984,42.72593,14,77.6
04-03-2017,3.1322596,287.04416,308.32205,301.4528,294.21002,0.50996804,80.026505,18.660713,0,6.609601,2.39E+07,16.45025,40.31347,14,77.6
05-03-2017,2.550663,287.89255,307.6184,302.09442,295.65268,0.6171209,75.679504,26.724514,0.01,5.787344,2.10E+07,17.088564,37.50714,14,77.6
06-03-2017,2.1604815,289.35767,307.7127,302.13083,297.02936,0.29680076,72.27666,27.869425,0.02,5.4906797,2.08E+07,18.618244,36.263763,14,77.6
07-03-2017,2.14867,287.91074,307.96344,302.1631,296.39252,0.32280695,70.14357,24.72368,0.05,5.559366,2.10E+07,17.058119,38.591522,14,77.6
08-03-2017,2.3581698,282.3257,308.3118,302.35687,296.7544,0.24661174,61.133984,14.380717,0.01,6.3078985,2.34E+07,12.147081,44.584534,14,77.6
