valid_time,Wind_Speed_10m_Mean_24h,Temperature_Air_2m_Max_24h,Temperature_Air_2m_Mean_24h,Temperature_Air_2m_Min_24h,Cloud_Cover_Mean_24h,Derived_Relative_Humidity_2m_Max_24h,Derived_Relative_Humidity_2m_Min_24h,Precipitation_Flux,ReferenceET_PenmanMonteith_FAO56,Solar_Radiation_Flux,Vapour_Pressure_Mean_24h,Vapour_Pressure_Deficit_at_Maximum_Temperature,latitude,longitude
17-06-2024,2.6016853,306.02316,300.2566,296.1069,0.7688466,84.67584,46.443775,5.89,5.1220183,1.99E+07,23.910387,26.034353,13.8,77.6
18-06-2024,3.2225988,306.0446,299.96362,296.17502,0.85695875,92.37472,48.18924,5.91,5.291587,1.97E+07,24.290855,25.71397,13.8,77.6
19-06-2024,3.8133638,305.0751,299.7616,295.93512,0.9052052,93.01556,50.769783,8.09,5.1388707,1.86E+07,24.225876,23.12104,13.8,77.6
20-06-2024,4.424227,304.72437,299.69336,296.17535,0.8304075,87.49313,47.21978,0.65,5.74367,1.98E+07,22.175383,24.24063,13.8,77.6
21-06-2024,4.2110286,303.5599,299.07938,295.92642,0.9307179,84.341606,50.86421,0.39,4.9958267,1.69E+07,22.292248,21.146282,13.8,77.6
22-06-2024,4.110533,304.20163,299.25458,295.62753,0.92899454,89.12764,51.517803,1.92,5.030924,1.79E+07,23.40327,21.6549,13.8,77.6
23-06-2024,3.9978302,303.62207,299.70795,295.99454,0.8680746,85.2006,48.898514,0.27,5.278805,1.93E+07,22.295084,21.298079,13.8,77.6
24-06-2024,4.819734,304.05112,299.63034,295.60974,0.76220655,79.77614,48.553448,1.2,5.348046,1.71E+07,21.862043,22.811605,13.8,77.6
25-06-2024,5.3904,304.03867,299.67175,295.91336,0.9372539,82.721176,51.03373,4.67,5.043194,1.46E+07,22.945549,21.696419,13.8,77.6
26-06-2024,5.3100038,302.7656,299.3507,296.68326,0.9368121,83.69158,54.37802,0.41,4.144071,8.87E+06,22.730618,18.773434,13.8,77.6
27-06-2024,5.0464725,302.3108,298.81967,297.05716,0.94262964,81.55631,55.268444,0.6,4.0194473,8.50E+06,22.498562,17.931938,13.8,77.6
28-06-2024,4.3408465,304.92133,299.90973,296.16513,0.91278005,86.14085,47.76585,0.48,5.3488603,1.73E+07,22.577143,24.359636,13.8,77.6
29-06-2024,3.9187655,304.26044,299.92575,296.0021,0.93540925,86.66164,51.963127,1.08,4.8785625,1.71E+07,23.640312,21.568855,13.8,77.6
30-06-2024,3.765864,303.05167,299.08707,296.72235,0.9441878,85.8366,57.054348,1.52,4.129183,1.36E+07,24.216572,17.975372,13.8,77.6
01-07-2024,4.627882,302.63818,298.8396,296.26297,0.94456893,87.8284,56.957077,2.82,4.4653454,1.47E+07,23.615631,17.585194,13.8,77.6
02-07-2024,5.12031,304.00812,299.79855,295.71948,0.889544,86.59669,50.87649,0.02,5.306266,1.73E+07,22.816889,21.747427,13.8,77.6
03-07-2024,4.4347825,304.2888,299.14713,296.4035,0.9398678,85.13288,50.054787,1.08,5.11052,1.63E+07,22.804958,22.47718,13.8,77.6
04-07-2024,3.95232,302.90054,299.32098,295.3869,0.9100351,91.399376,53.47414,0.85,3.819272,1.04E+07,22.503891,19.323433,13.8,77.6
05-07-2024,4.2616973,304.3148,298.68826,296.0075,0.8701086,84.99454,50.612198,3.83,4.536213,1.31E+07,23.08972,22.259413,13.8,77.6
06-07-2024,4.623397,302.18442,298.35385,295.28076,0.9402051,91.99068,57.56743,4.35,3.8863344,1.16E+07,23.238476,16.898056,13.8,77.6
07-07-2024,4.593248,302.8616,298.59457,296.20462,0.94268054,83.92425,52.47411,0.48,5.146099,1.76E+07,22.033386,19.700432,13.8,77.6
08-07-2024,4.430213,303.36313,298.48486,295.69995,0.9405424,86.18228,48.03162,1.75,5.1288795,1.70E+07,21.671715,21.28041,13.8,77.6
09-07-2024,4.088528,302.5354,298.04877,294.4319,0.9409404,91.25859,54.814213,1.62,4.16264,1.41E+07,22.566988,18.390635,13.8,77.6
10-07-2024,3.7467597,304.50565,299.5615,295.08188,0.8506463,84.30366,48.41882,1.76,5.4479814,2.07E+07,22.313774,23.529842,13.8,77.6
11-07-2024,4.015939,303.89062,299.08795,295.38547,0.94507843,90.18397,49.890503,2.81,4.7023635,1.60E+07,23.024021,21.242748,13.8,77.6
12-07-2024,4.086201,304.60477,298.78162,296.06262,0.94295716,86.190735,52.08648,9.12,5.0342455,1.75E+07,24.10114,22.001122,13.8,77.6
13-07-2024,5.493053,302.54306,298.5903,295.825,0.95007306,86.94363,56.589455,2.26,4.5071054,1.36E+07,23.264112,17.711596,13.8,77.6
14-07-2024,6.1261744,301.29,297.56436,295.5261,0.95047104,86.95083,61.135406,14.04,3.9382956,1.08E+07,23.393726,14.714832,13.8,77.6
15-07-2024,4.7772927,299.3635,296.80862,295.1301,0.9390958,89.97491,69.7749,19.89,2.6429977,7.31E+06,23.835995,10.20499,13.8,77.6
16-07-2024,5.4605775,300.78656,297.75687,295.28192,0.9487309,89.02434,64.11629,11.91,3.3010495,8.96E+06,23.802908,13.20384,13.8,77.6
17-07-2024,6.0936985,302.91632,298.56873,295.85257,0.9415712,90.74445,56.147408,3.98,4.70037,1.38E+07,23.568836,18.29641,13.8,77.6
18-07-2024,6.2041593,301.36194,297.62573,295.64206,0.95120627,91.36638,60.61806,4.34,3.9106648,1.01E+07,23.258198,15.010082,13.8,77.6
19-07-2024,6.4352145,300.91528,296.8419,295.1327,0.95160425,89.79421,62.63047,11.93,3.5470073,8.63E+06,23.416525,13.869265,13.8,77.6
20-07-2024,6.2542386,300.23593,297.71796,295.0671,0.95284194,86.20851,63.287174,0.49,3.4693239,8.54E+06,22.742199,13.091354,13.8,77.6
21-07-2024,6.435046,301.81854,298.22617,296.01602,0.95240015,84.586754,57.83634,3.25,4.767326,1.44E+07,22.785679,16.51019,13.8,77.6
22-07-2024,6.434962,301.65472,298.31305,296.21313,0.95240015,82.613045,56.683056,0.27,5.0275702,1.54E+07,22.14444,16.780025,13.8,77.6
23-07-2024,6.113376,301.7929,298.28894,296.1769,0.9527981,82.223045,57.63883,0.75,4.847771,1.52E+07,22.676027,16.561522,13.8,77.6
24-07-2024,6.1132917,301.4946,298.17258,295.9483,0.95235634,82.26663,56.61473,0.22,4.7681556,1.41E+07,21.896423,16.667976,13.8,77.6
25-07-2024,6.404644,302.28854,297.91302,295.94614,0.95191455,83.418175,56.253345,5.07,4.8936424,1.44E+07,22.762983,17.61564,13.8,77.6
26-07-2024,6.907037,300.87527,297.8782,295.28278,0.95191455,87.62008,61.77225,2.35,4.503902,1.52E+07,23.011822,14.18705,13.8,77.6
27-07-2024,7.170399,302.55307,298.6232,296.21793,0.9481306,84.62788,50.84924,0.13,5.719112,1.68E+07,21.680298,19.319054,13.8,77.6
28-07-2024,6.597491,302.23932,298.78497,296.40598,0.8460801,79.86861,54.976875,0.3,5.210891,1.51E+07,22.192743,18.071268,13.8,77.6
29-07-2024,5.3512635,304.03387,298.85315,296.21362,0.9224966,84.66736,53.503437,5.24,4.943573,1.50E+07,23.9059,20.723877,13.8,77.6
30-07-2024,4.5973787,302.88718,298.25522,295.9376,0.8783882,89.00497,56.310875,4.02,3.900818,1.04E+07,23.537838,18.257366,13.8,77.6
31-07-2024,4.4989576,303.08508,298.10135,295.08835,0.930867,91.81954,56.629295,4.51,3.9446936,1.20E+07,23.919474,18.353449,13.8,77.6
01-08-2024,4.5290217,302.61996,298.39426,295.05902,0.9560592,91.57652,57.682453,18.89,3.9761305,1.27E+07,23.728058,17.429577,13.8,77.6
02-08-2024,5.212306,301.42007,297.73212,295.3467,0.9564572,90.28807,60.39473,2.94,4.0737576,1.32E+07,23.197294,15.200514,13.8,77.6
03-08-2024,4.541061,301.89203,298.23367,294.8145,0.9556343,88.62285,58.17126,1.69,4.239569,1.50E+07,22.970778,16.4927,13.8,77.6
04-08-2024,4.159094,302.55304,298.667,295.79965,0.9182439,82.6831,55.468296,0.19,4.5626583,1.59E+07,22.746275,18.252996,13.8,77.6
05-08-2024,2.8245783,302.70822,298.07974,295.4486,0.9510106,89.31943,58.13459,2.49,3.7812824,1.41E+07,24.022362,17.344913,13.8,77.6
06-08-2024,3.1359458,302.58643,297.45645,294.98233,0.9568888,95.436325,58.843346,6.61,3.8779507,1.48E+07,24.12764,16.950558,13.8,77.6
07-08-2024,3.2385151,299.6497,296.62576,294.6132,0.9573036,94.68736,69.97993,9.27,2.5525656,8.91E+06,24.164726,10.455475,13.8,77.6
08-08-2024,3.2886784,301.07208,297.27444,294.80124,0.95226514,94.88841,63.829144,2.46,3.070132,1.09E+07,24.241293,13.386866,13.8,77.6
09-08-2024,2.6073835,301.41995,297.63556,294.50455,0.8422758,98.165825,64.97987,41.07,3.2516296,1.32E+07,24.86657,13.530972,13.8,77.6
10-08-2024,2.5268185,302.12527,298.37653,295.4513,0.8855006,96.570984,60.412052,4.77,3.9975965,1.68E+07,24.220957,15.778639,13.8,77.6
11-08-2024,2.6193385,303.45016,299.36224,296.1509,0.81078047,90.41716,57.528965,1.51,4.2915163,1.73E+07,24.731386,18.435293,13.8,77.6
12-08-2024,1.6968544,303.00934,299.1054,295.9448,0.9325598,90.43751,59.234715,0.91,3.6703892,1.53E+07,24.820702,17.268826,13.8,77.6
13-08-2024,1.093713,304.25452,299.83698,296.75568,0.71254754,89.94928,57.997585,9.98,4.189038,1.90E+07,26.055323,19.13862,13.8,77.6
14-08-2024,0.88474655,304.78033,299.99213,296.44086,0.8120518,94.67355,55.6544,2.06,4.5281806,2.12E+07,26.360394,20.20309,13.8,77.6
15-08-2024,0.70584446,304.23547,299.9747,296.73077,0.9254337,92.81333,55.97707,1.99,4.0447426,1.88E+07,26.56456,18.580448,13.8,77.6
16-08-2024,0.93689966,304.1071,299.66837,296.62897,0.9539849,94.712036,59.85594,7.23,3.9954314,1.83E+07,27.167513,17.64879,13.8,77.6
17-08-2024,1.1399645,303.92325,299.58005,296.45,0.93384796,93.549644,59.113823,11.13,3.8046312,1.69E+07,26.558168,17.79106,13.8,77.6
18-08-2024,1.1721028,304.60126,299.87158,296.3142,0.77935237,92.06393,56.444557,1.35,3.9616184,1.74E+07,25.853115,20.239956,13.8,77.6
19-08-2024,0.8525914,303.32748,299.0811,296.53378,0.9464777,94.104614,63.124615,18.8,3.8071072,1.74E+07,26.83251,16.032026,13.8,77.6
20-08-2024,1.2465132,303.5447,298.9981,295.39258,0.91038567,97.538994,57.819157,94.49,3.9225829,1.79E+07,25.983894,17.416897,13.8,77.6
21-08-2024,3.2082484,304.2559,299.2656,296.42734,0.76596695,91.729195,55.82623,5.96,4.9600596,2.00E+07,25.08743,20.110062,13.8,77.6
22-08-2024,3.7809036,303.15277,299.07962,295.49918,0.905364,86.98824,55.359577,0.14,4.3447022,1.52E+07,23.402983,19.03441,13.8,77.6
23-08-2024,3.180005,303.3677,299.24414,295.71875,0.95492554,87.846886,54.214848,0.07,4.764349,1.94E+07,23.932552,19.030846,13.8,77.6
24-08-2024,5.1416554,302.40637,298.68365,295.8637,0.95830137,86.4592,57.287525,0.89,4.727616,1.61E+07,23.189217,17.464874,13.8,77.6
25-08-2024,5.0633335,303.0555,298.71704,295.85684,0.93732464,84.07739,53.072857,0.02,4.857015,1.49E+07,22.331032,19.87022,13.8,77.6
26-08-2024,5.035175,302.8178,298.64615,294.79715,0.7152518,87.88578,53.923275,0.14,4.809231,1.64E+07,22.472578,19.156294,13.8,77.6
27-08-2024,3.7910206,301.03235,297.8329,295.60333,0.9008514,86.86617,62.737595,2.12,3.5627,1.23E+07,23.509396,14.03175,13.8,77.6
28-08-2024,4.1046305,301.3359,297.60416,294.96246,0.94453484,90.27754,61.756176,4.07,3.892346,1.45E+07,23.483864,14.726547,13.8,77.6
29-08-2024,4.490661,301.6772,297.82077,295.56467,0.9571646,87.32936,60.754883,4.19,4.3157773,1.61E+07,23.547647,15.427565,13.8,77.6
30-08-2024,4.492735,301.39517,297.38605,295.0234,0.9576232,90.41939,61.87016,2.15,3.8961525,1.39E+07,23.593487,14.748798,13.8,77.6
31-08-2024,4.8866568,298.38455,296.1635,294.85135,0.95764,95.802666,77.42768,10.28,2.2434566,7.45E+06,24.6973,7.42577,13.8,77.6
01-09-2024,5.159984,300.63104,297.4475,294.8695,0.9475799,96.85041,66.12621,4.53,3.71494,1.40E+07,24.087954,12.584101,13.8,77.6
02-09-2024,4.4585905,302.50235,298.13632,295.1525,0.660847,92.54445,59.7696,1.85,4.651537,1.87E+07,24.258211,16.621485,13.8,77.6
03-09-2024,4.108846,301.84003,298.14032,295.46957,0.9178247,91.79876,60.737705,0.47,4.145451,1.55E+07,23.744572,15.600239,13.8,77.6
04-09-2024,4.603263,301.56683,297.93832,295.43338,0.9468345,88.94341,61.78021,2.85,4.0944295,1.49E+07,23.7617,14.964771,13.8,77.6
05-09-2024,4.537149,302.5196,298.46527,295.5486,0.937631,90.74532,60.07185,1.1,4.3786902,1.63E+07,24.371016,16.54931,13.8,77.6
06-09-2024,4.639634,301.71472,298.01987,295.04144,0.9490062,91.75021,61.694836,2.19,3.8853168,1.36E+07,23.909603,15.150536,13.8,77.6
07-09-2024,3.6969664,301.9297,297.78043,294.86035,0.9414654,94.876045,62.314457,10.72,3.5745046,1.32E+07,24.439175,15.110439,13.8,77.6
08-09-2024,4.5432024,301.9135,297.67337,295.44223,0.9561996,90.228745,61.459152,1.33,3.7671623,1.24E+07,24.102184,15.410416,13.8,77.6
09-09-2024,4.818688,301.8892,297.977,295.17493,0.9545538,90.281654,60.587837,0.89,3.7885265,1.19E+07,23.725716,15.731285,13.8,77.6
10-09-2024,5.0920153,303.17566,298.6551,295.29272,0.9482944,89.22997,54.86622,0.21,5.0019436,1.77E+07,23.159027,19.334122,13.8,77.6
11-09-2024,4.350423,302.98224,298.40765,294.4435,0.78080475,88.35253,53.033783,0.09,4.8068986,1.77E+07,22.276506,19.747576,13.8,77.6
12-09-2024,3.6511025,302.72983,298.48383,294.0403,0.7296142,92.297905,54.420673,0.1,4.4956717,1.78E+07,22.656126,18.762613,13.8,77.6
13-09-2024,3.351606,302.36807,298.3942,294.2668,0.9517645,90.39976,55.59083,0.07,4.456953,1.81E+07,22.433985,18.130396,13.8,77.6
14-09-2024,3.4964478,302.57343,298.32327,294.6154,0.94468224,90.14151,49.047695,0,4.992665,2.08E+07,21.832193,19.215254,13.8,77.6
15-09-2024,3.800008,302.3896,298.22562,294.34586,0.948058,89.08554,53.087616,0.34,4.479164,1.73E+07,22.29477,18.31998,13.8,77.6
16-09-2024,4.0230875,302.14304,298.0985,293.68472,0.8460682,93.4919,54.479935,0.13,4.5728245,1.88E+07,22.474596,17.56608,13.8,77.6
17-09-2024,3.7357988,302.6497,298.54257,294.8666,0.38216668,88.36863,54.807316,0.79,4.771091,1.90E+07,22.456621,18.771513,13.8,77.6
18-09-2024,2.8635623,302.76642,298.17337,294.16232,0.3036896,85.52855,48.023155,0.12,5.3006625,2.35E+07,20.41604,21.089968,13.8,77.6
19-09-2024,2.2044406,302.5619,298.17072,293.5508,0.31424192,89.41116,48.045887,0.06,4.6248846,2.10E+07,21.077585,19.942598,13.8,77.6
20-09-2024,2.7893038,303.89267,298.67093,294.23923,0.6153279,90.03245,47.764965,0.16,5.0214405,2.13E+07,21.908224,22.363726,13.8,77.6
21-09-2024,3.295929,302.14923,298.22552,294.7237,0.91934794,88.97612,57.222088,2.05,3.5028298,1.15E+07,22.756805,17.298199,13.8,77.6
22-09-2024,3.3884487,302.56726,298.2964,294.74402,0.74849933,90.177826,56.683212,0.28,3.8421881,1.37E+07,23.080194,17.952684,13.8,77.6
23-09-2024,3.1112096,301.29276,297.6169,294.8209,0.8531027,96.71713,64.00986,4.57,3.1618526,1.20E+07,24.784948,13.329702,13.8,77.6
24-09-2024,3.9975593,303.3236,298.0703,295.04736,0.9467726,98.825676,60.589935,6.17,3.8115218,1.39E+07,25.644297,17.21071,13.8,77.6
25-09-2024,4.715309,302.41016,298.21878,295.19888,0.94892746,88.55296,55.94639,0.03,4.8785753,1.93E+07,23.291065,17.371899,13.8,77.6
26-09-2024,3.6542053,301.1888,297.9606,294.4424,0.9435247,93.28175,62.344765,0.1,3.5711124,1.36E+07,23.40708,14.477747,13.8,77.6
27-09-2024,2.8120334,301.86383,298.03952,294.48776,0.87428474,94.09022,58.911087,0.83,3.9039176,1.67E+07,23.663473,15.735613,13.8,77.6
28-09-2024,1.2987002,303.29794,298.64542,294.7005,0.72320884,94.951546,56.571426,1.44,4.0564637,1.91E+07,24.16669,18.625362,13.8,77.6
29-09-2024,1.2304274,303.68054,298.73502,295.10123,0.6279369,97.9715,57.81163,7.93,3.8409848,1.78E+07,25.495003,18.24406,13.8,77.6
30-09-2024,1.2848232,303.54916,299.38504,295.12375,0.3529772,95.269966,55.457603,3.89,4.2285385,2.01E+07,24.845362,18.566484,13.8,77.6
01-10-2024,1.2085748,304.5055,299.8786,295.58105,0.3433757,92.07179,51.297237,3.35,4.6457005,2.23E+07,24.702965,21.14024,13.8,77.6
02-10-2024,1.6126305,305.10962,299.44388,295.49265,0.6931667,94.218025,51.092373,4.4,4.6353,2.12E+07,25.11249,22.32689,13.8,77.6
03-10-2024,2.6116834,303.13278,298.22403,295.05322,0.9354876,92.80003,57.541973,0.49,3.979608,1.63E+07,24.1183,18.27048,13.8,77.6
04-10-2024,2.1937504,302.81534,298.27484,295.25693,0.920008,95.28312,60.920395,2.66,3.5738647,1.49E+07,25.028685,16.59427,13.8,77.6
05-10-2024,2.1355271,301.22772,297.31848,294.99646,0.935184,94.58317,64.87567,7.95,2.9566844,1.19E+07,24.351522,13.6191845,13.8,77.6
06-10-2024,1.5065539,303.48892,298.5303,294.74725,0.878557,91.43674,47.927814,0.31,4.1285048,1.91E+07,23.376472,19.886044,13.8,77.6
07-10-2024,2.21417,303.38184,298.77106,294.96,0.51542443,91.85225,45.421677,0.25,4.826061,2.22E+07,22.70769,20.290472,13.8,77.6
08-10-2024,1.9449062,303.11758,298.6172,295.65054,0.7955169,94.300896,56.93899,9.2,4.0866585,1.86E+07,25.356762,16.995079,13.8,77.6
09-10-2024,1.9289552,303.47058,298.58646,295.06622,0.6813895,94.704216,53.781727,2.68,3.942437,1.74E+07,24.615786,18.601343,13.8,77.6
10-10-2024,1.4105269,302.0786,298.39655,295.3333,0.8934798,96.97643,61.05833,6.19,3.798532,1.83E+07,25.55488,14.33695,13.8,77.6
11-10-2024,1.7542853,302.69162,298.25208,294.9732,0.8259194,98.8056,60.73938,8.01,3.490324,1.56E+07,25.4763,15.851475,13.8,77.6
12-10-2024,1.9795233,302.8231,298.2494,294.7512,0.72270864,99.31374,60.804996,5.43,3.6319149,1.62E+07,25.261713,16.379808,13.8,77.6
13-10-2024,2.3656383,303.48697,298.82855,294.92078,0.64340866,93.8988,56.53055,0.42,4.1310425,1.78E+07,24.181385,19.076294,13.8,77.6
14-10-2024,1.6864173,298.18637,295.8766,294.24585,0.93907505,99.15683,77.41559,12.13,1.9059604,7.58E+06,24.493189,7.253296,13.8,77.6
15-10-2024,1.9597446,297.3018,295.20645,293.66623,0.94121313,100,83.26502,21.99,1.9039595,8.60E+06,24.759153,5.35297,13.8,77.6
16-10-2024,1.170063,295.7592,294.5029,293.35574,0.9416886,100,89.88782,75.15,1.211093,4.85E+06,24.358347,3.0787563,13.8,77.6
17-10-2024,1.3450533,301.04803,297.00012,293.9942,0.9308494,100,69.432434,11.63,2.516051,1.13E+07,25.703787,11.871687,13.8,77.6
18-10-2024,1.176285,300.72827,297.2141,294.44928,0.89351964,100,67.572716,5.16,2.7769225,1.31E+07,25.424223,11.456766,13.8,77.6
19-10-2024,0.89904577,299.57486,296.52795,294.44464,0.93306494,100,76.14915,12.43,2.482749,1.20E+07,25.850872,8.617069,13.8,77.6
20-10-2024,1.2751112,301.9756,297.67825,294.55988,0.72360504,100,66.23145,6.64,3.19715,1.52E+07,25.85204,13.8027725,13.8,77.6
21-10-2024,1.1787637,302.62103,298.0782,295.0262,0.72872096,100,64.567276,10.79,3.597527,1.75E+07,26.163841,14.996311,13.8,77.6
22-10-2024,0.889401,302.16837,297.24356,294.24948,0.7014681,100,63.319145,17.67,3.2243817,1.57E+07,25.051622,15.047701,13.8,77.6
23-10-2024,1.0643913,302.45935,297.72778,294.19955,0.7871992,100,60.767334,0.38,3.6964903,1.85E+07,24.942314,15.836166,13.8,77.6
24-10-2024,1.4304072,302.59158,297.34256,293.36374,0.88340515,100,57.674484,3.19,3.7142735,1.80E+07,23.460018,17.630398,13.8,77.6
25-10-2024,1.7741656,301.93436,297.1446,292.53265,0.79109424,99.8111,52.623158,0.03,3.8910592,1.92E+07,22.29475,17.26556,13.8,77.6
26-10-2024,2.2305431,302.00385,296.9921,292.86313,0.35366648,93.2295,47.70709,0.05,4.34092,2.09E+07,20.96039,18.75931,13.8,77.6
27-10-2024,1.9433386,300.73364,296.70322,291.7918,0.347424,100,59.131264,0.56,3.328793,1.59E+07,21.708069,15.184502,13.8,77.6
28-10-2024,1.7866939,303.0273,297.7679,292.48462,0.24757224,97.52314,47.110935,0.01,4.0320406,1.92E+07,21.742321,20.390678,13.8,77.6
29-10-2024,1.4872816,302.05185,298.02875,293.9451,0.26818463,93.91914,57.09762,0.33,3.7713559,1.84E+07,22.840939,16.989212,13.8,77.6
30-10-2024,0.63730264,301.40353,297.86823,294.79404,0.30689022,92.45103,60.243023,0.47,3.4760356,1.80E+07,23.669561,14.691359,13.8,77.6
31-10-2024,1.3549682,302.98602,297.94318,294.0557,0.45140317,100,57.98942,5.08,3.826201,1.89E+07,24.680025,17.35319,13.8,77.6
01-11-2024,1.6585286,303.03845,297.9793,294.31152,0.34857363,95.18313,54.666245,2.23,3.813826,1.79E+07,23.491241,18.668705,13.8,77.6
02-11-2024,2.054693,302.31924,297.85626,293.31268,0.33605498,97.96148,52.649822,0.83,3.7766068,1.77E+07,22.932108,17.518133,13.8,77.6
03-11-2024,2.0991237,301.98764,297.78268,293.38263,0.3839977,97.644104,52.42172,1.16,3.877104,1.87E+07,22.96636,16.716124,13.8,77.6
04-11-2024,2.0408158,301.8274,297.5647,293.96237,0.5448469,93.37261,54.411987,0.5,3.8894343,1.84E+07,22.236969,17.079052,13.8,77.6
05-11-2024,1.8943051,301.98547,297.21692,292.1846,0.54828334,94.754166,47.822678,0,4.0326037,1.97E+07,20.203947,19.473555,13.8,77.6
06-11-2024,1.8181411,301.86655,297.00296,291.36688,0.30987427,95.14964,48.77245,0.01,3.875982,1.90E+07,19.903225,19.502068,13.8,77.6
07-11-2024,2.242296,300.4303,296.72073,292.47415,0.37331346,99.07586,58.21995,0.04,3.2029605,1.49E+07,22.05462,14.189302,13.8,77.6
08-11-2024,2.2867265,303.4129,297.5554,291.93723,0.4556856,96.82011,43.93673,0,4.4347205,2.11E+07,20.921246,22.153461,13.8,77.6
09-11-2024,2.1904633,302.5962,297.21698,292.37857,0.92517847,95.014145,44.72488,0,4.124068,1.91E+07,20.22812,20.873194,13.8,77.6
10-11-2024,2.0819921,301.83997,296.79703,291.98224,0.39911926,95.76881,49.00734,0.14,3.7235775,1.75E+07,20.742926,18.60174,13.8,77.6
11-11-2024,2.1866357,301.9869,296.9843,292.32178,0.5621065,96.36959,44.41451,0,4.1878285,1.99E+07,19.379852,20.300953,13.8,77.6
12-11-2024,2.3997502,300.098,296.49612,293.44714,0.9240957,98.41007,59.765133,9.26,2.4628599,9.70E+06,23.306206,12.238571,13.8,77.6
13-11-2024,3.2983918,299.5094,296.6192,293.9609,0.9216539,100,75.08799,7.94,2.2794223,9.77E+06,25.426874,8.908331,13.8,77.6
14-11-2024,2.8503947,299.96722,296.19922,293.63235,0.8003669,100,69.606895,3.74,2.5949135,1.11E+07,24.269983,11.002897,13.8,77.6
15-11-2024,2.5107841,301.21524,296.6754,293.9244,0.91295284,100,65.72357,3.63,2.570542,1.01E+07,24.626457,13.316689,13.8,77.6
16-11-2024,2.8466516,300.65326,296.88275,294.06683,0.72408855,99.301216,66.913376,1.05,2.9083345,1.24E+07,24.26831,12.451393,13.8,77.6
17-11-2024,2.7180815,300.6414,296.7905,293.96942,0.48354137,96.16921,60.065605,0.02,3.5527985,1.65E+07,22.840258,13.853987,13.8,77.6
18-11-2024,2.812844,301.0276,296.6153,293.09952,0.68431705,97.02362,56.588024,0.37,3.211899,1.36E+07,22.434258,15.0964775,13.8,77.6
19-11-2024,2.2320445,300.4856,295.80878,292.21408,0.51726913,93.96617,54.86689,0.13,3.2779658,1.43E+07,20.666033,15.695387,13.8,77.6
20-11-2024,2.1156821,300.57935,295.32324,291.45978,0.8356086,98.429016,54.159008,0,3.9195426,2.03E+07,19.781496,16.779886,13.8,77.6
21-11-2024,2.0273104,300.73587,295.21225,291.16312,0.56735,96.13458,51.84701,0,3.7749617,1.92E+07,19.530642,17.366732,13.8,77.6
22-11-2024,2.3430784,300.9714,294.5676,289.84726,0.3835241,94.73427,43.536926,0,4.1757874,2.10E+07,17.143503,20.26452,13.8,77.6
23-11-2024,1.872824,301.1981,294.5877,288.5995,0.7967375,95.972534,43.203823,0,4.0105305,2.13E+07,16.82046,21.08483,13.8,77.6
24-11-2024,1.834784,301.18625,295.12405,289.6636,0.8685741,100,49.653885,0,3.80544,2.02E+07,19.038849,18.84032,13.8,77.6
25-11-2024,2.2309487,299.73813,294.69473,290.11398,0.91483736,96.00534,53.00894,0,3.4290502,1.70E+07,18.594566,16.206352,13.8,77.6
26-11-2024,3.0771842,296.81897,294.08752,291.30273,0.91573775,96.608574,65.037994,0,2.3407238,8.48E+06,19.027607,10.22381,13.8,77.6
27-11-2024,2.8403118,298.25082,294.46472,290.97632,0.913296,92.009285,58.942856,0.01,2.8027515,1.14E+07,18.80345,13.065084,13.8,77.6
28-11-2024,2.7217915,300.3303,294.70016,290.1271,0.9103956,93.367775,34.758423,0,4.0900316,1.75E+07,14.686027,21.346249,13.8,77.6
29-11-2024,2.5831716,298.03143,295.01987,291.87744,0.91381526,75.24214,47.312607,0.06,3.0123675,1.10E+07,16.497252,14.957495,13.8,77.6
30-11-2024,3.893929,298.10748,295.35028,292.955,0.913053,92.77719,67.83233,1.17,2.2416453,6.57E+06,21.345573,10.252073,13.8,77.6
01-12-2024,4.127143,297.3513,295.0801,292.8032,0.9126718,100,76.762314,7.94,1.6772959,5.84E+06,23.343838,6.8577633,13.8,77.6
02-12-2024,4.2398458,296.9488,295.32626,293.3329,0.911053,100,86.289085,7.3,1.2360557,5.07E+06,25.145493,4.3352146,13.8,77.6
03-12-2024,2.9957764,300.0643,296.5167,293.6521,0.8011075,100,66.93653,13.44,2.5282936,1.10E+07,24.650175,10.824377,13.8,77.6
04-12-2024,2.5378141,300.17426,296.16632,293.40723,0.8250957,96.71488,64.35458,0.24,2.6910079,1.11E+07,22.80419,12.899988,13.8,77.6
05-12-2024,2.05751,300.8174,297.12268,293.5181,0.75797707,99.912796,62.73832,1.26,2.8578422,1.31E+07,23.687056,13.386412,13.8,77.6
06-12-2024,2.0395691,302.586,297.83698,294.4373,0.4187822,92.86864,49.984478,0.03,3.8889005,1.82E+07,21.976257,19.100933,13.8,77.6
07-12-2024,1.9210488,302.9729,297.50125,292.66418,0.38733065,99.3226,52.878906,0.28,3.7485173,1.82E+07,22.395353,19.606195,13.8,77.6
08-12-2024,2.0940492,303.09097,297.78757,293.04895,0.6871789,93.806526,44.711998,0.17,3.8414931,1.77E+07,21.16309,21.124138,13.8,77.6
09-12-2024,2.0560095,302.3872,297.29404,292.999,0.84343153,88.673775,49.04685,0.15,3.7927182,1.77E+07,20.495499,20.113674,13.8,77.6
10-12-2024,2.3394706,301.87024,296.57443,292.01392,0.83801186,96.94082,51.8367,0.1,3.5403333,1.63E+07,21.048586,18.365133,13.8,77.6
